date,AUDEUR Curncy,BRLEUR Curncy,CADEUR Curncy,CHFEUR Curncy,CNYEUR Curncy,CZKEUR Curncy,DKKEUR Curncy,GBPEUR Curncy,GBpEUR Curncy,HKDEUR Curncy,ILSEUR Curncy,INREUR Curncy,ISKEUR Curncy,JPYEUR Curncy,NOKEUR Curncy,NZDEUR Curncy,PKREUR Curncy,PLNEUR Curncy,RUBEUR Curncy,SEKEUR Curncy,SGDEUR Curncy,USDEUR Curncy,XAGEUR Curncy,XAUEUR Curncy,ZAREUR Curncy
2018-01-30,0.6517,0.25342,0.6535,0.8627,0.12728,0.0395,0.1344,1.1406,1.1406,0.1031,0.2359,0.01264,0.8,0.74121,0.1044,0.591,0.007296,0.24049,0.0143,0.10218,0.6148,0.8063,13.8156,1079.28,0.0674
2018-01-31,0.6489,0.25276,0.6541,0.865,0.12759,0.0396,0.1344,1.1432,1.1432,0.103,0.2356,0.01265,0.8013,0.73783,0.1044,0.5933,0.007273,0.24084,0.0143,0.10222,0.614,0.8056,13.9739,1083.64,0.068
2018-02-01,0.6427,0.25228,0.6517,0.863,0.12758,0.0397,0.1344,1.1404,1.1404,0.1022,0.2333,0.01251,0.8012,0.73083,0.1046,0.5914,0.007235,0.24073,0.0143,0.10195,0.6112,0.7996,13.7641,1078.39,0.0674
2018-02-02,0.6361,0.24949,0.646,0.862,0.12775,0.0396,0.1344,1.1334,1.1334,0.1027,0.2327,0.0125,0.799,0.72872,0.1038,0.5859,0.007262,0.23978,0.0142,0.10154,0.6083,0.8028,13.3313,1070.33,0.0664
2018-02-05,0.637,0.24787,0.6449,0.868,0.12792,0.0396,0.1343,1.1287,1.1287,0.1034,0.2338,0.01257,0.8,0.74112,0.1032,0.5875,0.007317,0.24036,0.0141,0.10134,0.6118,0.8087,13.5325,1083.42,0.0667
2018-02-06,0.6388,0.2494,0.6467,0.8631,0.12901,0.0396,0.1344,1.1271,1.1271,0.1033,0.2323,0.01262,0.8,0.73744,0.1034,0.5933,0.007298,0.24069,0.0142,0.10161,0.6126,0.808,13.4395,1069.87,0.0678
2018-02-07,0.6378,0.24897,0.6488,0.8641,0.12934,0.0396,0.1344,1.1314,1.1314,0.1043,0.2333,0.01271,0.7987,0.74574,0.1031,0.5901,0.007377,0.23985,0.0141,0.1009,0.6153,0.8154,13.3489,1075.0,0.0676
2018-02-08,0.6353,0.24815,0.6479,0.8722,0.12892,0.0394,0.1343,1.1360000000000001,1.136,0.1044,0.2321,0.01264,0.7987,0.75083,0.103,0.5895,0.007388,0.23858,0.014,0.10059,0.6134,0.8165,13.4071,1076.89,0.0671
2018-02-09,0.6378,0.24763,0.6488,0.8695,0.12961,0.0394,0.1343,1.1288,1.1288,0.1044,0.2321,0.01271,0.7975,0.75006,0.1025,0.5921,0.007374,0.23884,0.014,0.10101,0.6147,0.8162,13.3524,1074.39,0.0681
2018-02-12,0.6397,0.24662,0.6469,0.8661,0.12893,0.0394,0.1343,1.1257,1.1257,0.104,0.231,0.01268,0.7974,0.7488,0.1028,0.591,0.007356,0.2399,0.0141,0.10088,0.6149,0.8136,13.4637,1076.13,0.0682
2018-02-13,0.6363,0.2452,0.6429,0.8659,0.12754,0.0394,0.1342,1.1246,1.1246,0.1035,0.229,0.0126,0.7974,0.75087,0.1028,0.5889,0.007323,0.24007,0.014,0.10085,0.6121,0.8096,13.4222,1076.41,0.0677
2018-02-14,0.6366,0.24936,0.643,0.8643,0.12752,0.0394,0.1342,1.1245,1.1245,0.1027,0.2279,0.01254,0.7986,0.75055,0.103,0.5916,0.007267,0.24069,0.0142,0.10096,0.611,0.8032,13.5397,1084.85,0.0686
2018-02-15,0.6353,0.24741,0.6408,0.8672,0.12627,0.0394,0.1342,1.1274,1.1274,0.1022,0.2261,0.01251,0.7987,0.75351,0.103,0.5923,0.00722,0.24069,0.0142,0.10084,0.6108,0.7996,13.4879,1082.33,0.0688
2018-02-16,0.6372,0.24924,0.6423,0.8696,0.12666,0.0394,0.1343,1.131,1.131,0.1031,0.2275,0.01251,0.802,0.75843,0.1036,0.5955,0.007291,0.24054,0.0143,0.10116,0.6147,0.806,13.4131,1085.66,0.0692
2018-02-19,0.6378,0.24927,0.6416,0.8675,0.12731,0.0395,0.1343,1.1283,1.1283,0.103,0.2299,0.01256,0.8033,0.75613,0.1036,0.5941,0.007262,0.24184,0.0143,0.10094,0.6136,0.806,13.4386,1085.26,0.069
2018-02-20,0.639,0.24919,0.6409,0.8658,0.12771,0.0395,0.1343,1.1344,1.1344,0.1036,0.2316,0.01247,0.806,0.7552,0.1034,0.5955,0.007319,0.24103,0.0143,0.10011,0.6144,0.8105,13.3342,1077.53,0.0691
2018-02-21,0.6354,0.2491,0.6409,0.867,0.12793,0.0394,0.1343,1.133,1.133,0.104,0.2331,0.01254,0.8071,0.75535,0.1035,0.5958,0.00735,0.23961,0.0143,0.10027,0.615,0.8141,13.4374,1078.34,0.0698
2018-02-22,0.6363,0.24951,0.6383,0.8694,0.12752,0.0394,0.1343,1.1317,1.1317,0.1037,0.2321,0.01249,0.807,0.7597,0.1033,0.5953,0.007322,0.23919,0.0144,0.09993,0.6148,0.811,13.4765,1080.27,0.0696
2018-02-23,0.6378,0.25107,0.6438,0.8686,0.12818,0.0394,0.1343,1.1360999999999999,1.1361,0.104,0.2333,0.01253,0.8082,0.76096,0.1036,0.5932,0.007354,0.23969,0.0145,0.0995,0.6165,0.8133,13.4401,1080.62,0.0704
2018-02-26,0.6377,0.25184,0.6402,0.8655,0.12878,0.0394,0.1343,1.134,1.134,0.1038,0.2331,0.01253,0.8082,0.75921,0.1038,0.5929,0.007315,0.23988,0.0146,0.09961,0.6169,0.8119,13.5238,1082.44,0.0703
2018-02-27,0.6367,0.25156,0.6398,0.8706,0.12905,0.0393,0.1343,1.1369,1.1369,0.1044,0.2348,0.01255,0.8097,0.76161,0.1039,0.5914,0.007395,0.23967,0.0145,0.09938,0.6173,0.8174,13.4277,1077.75,0.0697
2018-02-28,0.6365,0.25244,0.6391,0.8682,0.1295,0.0394,0.1343,1.1284,1.1284,0.1048,0.2359,0.01256,0.8084,0.76875,0.1038,0.5912,0.007419,0.23944,0.0146,0.09891,0.619,0.8201,13.4633,1081.11,0.0695
2018-03-01,0.6322,0.25077,0.635,0.8656,0.12919,0.0393,0.1343,1.123,1.123,0.1041,0.235,0.01255,0.8084,0.7673,0.1039,0.5909,0.007375,0.23883,0.0143,0.09882,0.6162,0.8152,13.4364,1073.67,0.0686
2018-03-02,0.6315,0.24924,0.63,0.8658,0.12785,0.0394,0.1343,1.1204,1.1204,0.1037,0.2359,0.01245,0.807,0.7677,0.1042,0.5877,0.007338,0.23875,0.0143,0.0984,0.615,0.8118,13.4092,1073.65,0.0681
2018-03-05,0.6295,0.24993,0.6253,0.8625,0.12784,0.0394,0.1342,1.1226,1.1226,0.1035,0.2338,0.01247,0.8084,0.76332,0.1037,0.5858,0.00732,0.2387,0.0144,0.09811,0.6149,0.8107,13.3176,1070.28,0.0685
2018-03-06,0.6311,0.25109,0.6261,0.857,0.12773,0.0394,0.1342,1.1196,1.1196,0.1029,0.2331,0.01243,0.8071,0.75962,0.1036,0.5878,0.007293,0.23879,0.0142,0.09825,0.6125,0.8061,13.5123,1075.93,0.0684
2018-03-07,0.6304,0.2484,0.624,0.854,0.12756,0.0393,0.1342,1.1196,1.1196,0.1028,0.2332,0.01241,0.8084,0.75962,0.1032,0.587,0.007275,0.23768,0.0142,0.0979,0.6132,0.8057,13.2936,1068.06,0.0681
2018-03-08,0.6325,0.24878,0.6299,0.854,0.12771,0.0393,0.1343,1.1218,1.1218,0.1036,0.2347,0.01248,0.8122,0.7647,0.1036,0.59,0.007333,0.23786,0.0142,0.0983,0.6165,0.8122,13.3954,1073.78,0.0682
2018-03-09,0.6377,0.24959,0.6342,0.8541,0.12811,0.0393,0.1342,1.1252,1.1252,0.1037,0.2358,0.01251,0.8123,0.76072,0.1045,0.5922,0.007351,0.23844,0.0143,0.09856,0.6171,0.8126,13.4827,1075.62,0.0688
2018-03-12,0.6382,0.24856,0.6313,0.8555,0.12822,0.0393,0.1343,1.1275,1.1275,0.1034,0.2354,0.01248,0.8123,0.76183,0.1047,0.5916,0.00733,0.23783,0.0142,0.09837,0.6175,0.8107,13.4052,1072.7,0.0686
2018-03-13,0.6344,0.24746,0.6226,0.8549,0.12762,0.0392,0.1342,1.1269,1.1269,0.1029,0.2351,0.01245,0.813,0.75729,0.1043,0.5912,0.0073,0.23737,0.0141,0.09823,0.6151,0.8071,13.3977,1070.64,0.0683
2018-03-14,0.6369,0.24791,0.6241,0.8557,0.12814,0.0393,0.1342,1.1289,1.1289,0.1031,0.2353,0.01245,0.8123,0.76047,0.1046,0.5928,0.007311,0.23803,0.0141,0.09881,0.6176,0.8086,13.3773,1071.18,0.0687
2018-03-15,0.6338,0.24732,0.6226,0.8542,0.12826,0.0394,0.1343,1.1326,1.1326,0.1036,0.2354,0.0125,0.8136,0.76425,0.1054,0.5914,0.007352,0.23734,0.0142,0.09936,0.6187,0.8127,13.3143,1069.74,0.0683
2018-03-16,0.6277,0.24809,0.6213,0.8545,0.12867,0.0393,0.1342,1.1347,1.1347,0.1037,0.2354,0.01251,0.8164,0.76762,0.1055,0.5873,0.007355,0.23708,0.0141,0.09931,0.6175,0.8137,13.3021,1069.33,0.0679
2018-03-19,0.6257,0.24667,0.6199,0.8524,0.1282,0.0393,0.1343,1.1369,1.1369,0.1034,0.2334,0.01242,0.8177,0.76405,0.105,0.5872,0.007319,0.23677,0.014,0.09923,0.6156,0.8107,13.2344,1067.56,0.0675
2018-03-20,0.6276,0.2467,0.625,0.8541,0.12851,0.0393,0.1343,1.1434,1.1434,0.1041,0.2348,0.01252,0.8163,0.76674,0.1055,0.5869,0.007246,0.23639,0.0142,0.09936,0.6193,0.8169,13.236,1071.2,0.0683
2018-03-21,0.6294,0.24765,0.6281,0.8534,0.12867,0.0394,0.1343,1.1461000000000001,1.1461,0.1033,0.2338,0.01245,0.8149,0.76427,0.1053,0.5859,0.007036,0.23644,0.0143,0.09904,0.6175,0.8105,13.4308,1079.69,0.0685
2018-03-22,0.6254,0.24526,0.6283,0.8564,0.12832,0.0394,0.1343,1.1459,1.1459,0.1036,0.2335,0.01247,0.8176,0.77209,0.1049,0.5858,0.007032,0.2368,0.0142,0.09845,0.6171,0.8129,13.3221,1080.34,0.0686
2018-03-23,0.6231,0.24438,0.6277,0.8545,0.12819,0.0393,0.1343,1.1438,1.1438,0.1032,0.2321,0.01244,0.8202,0.77274,0.1044,0.5858,0.007004,0.23659,0.0141,0.09815,0.6153,0.8095,13.4072,1090.59,0.069
2018-03-26,0.6226,0.24248,0.6257,0.8499,0.1281,0.0393,0.1343,1.1434,1.1434,0.1024,0.2299,0.01241,0.8202,0.7624,0.1046,0.5865,0.006955,0.23694,0.0141,0.09812,0.6138,0.8035,13.4248,1087.79,0.0691
2018-03-27,0.6192,0.24235,0.6255,0.8516,0.12835,0.0393,0.1342,1.1414,1.1414,0.1028,0.2313,0.01242,0.823,0.76547,0.1044,0.5862,0.006993,0.23739,0.014,0.09796,0.6154,0.8063,13.3217,1084.56,0.0691
2018-03-28,0.6226,0.24459,0.6287,0.8492,0.12859,0.0393,0.1342,1.1437,1.1437,0.1035,0.2315,0.01246,0.823,0.76057,0.1033,0.586,0.007043,0.2379,0.0141,0.09728,0.6192,0.8124,13.2427,1076.42,0.069
2018-03-29,0.6242,0.24592,0.631,0.8499,0.12929,0.0394,0.1341,1.1396,1.1396,0.1036,0.2318,,0.823,0.76392,0.1037,0.5881,0.007039,0.23757,0.0142,0.09725,0.6201,0.813,13.308,1077.58,0.0687
2018-04-03,0.6262,0.24393,0.6364,0.85,0.12954,0.0395,0.1342,1.1456,1.1456,0.1038,0.2311,0.01255,0.8231,0.76447,0.104,0.5913,0.007062,0.23836,0.0142,0.09712,0.6214,0.815,13.4017,1086.81,0.0689
2018-04-04,0.6284,0.24452,0.6378,0.8477,0.12896,0.0395,0.1342,1.1465,1.1465,0.1037,0.2303,0.01253,0.823,0.76279,0.1041,0.5949,0.007038,0.23806,0.0142,0.09694,0.6207,0.8145,13.292300000000001,1085.81,0.0686
2018-04-05,0.6278,0.2442,0.6407,0.848,0.12977,0.0395,0.1343,1.1441,1.1441,0.1041,0.2316,0.0126,0.8233,0.76083,0.1043,0.5946,0.007071,0.23843,0.0142,0.09705,0.6207,0.817,13.3739,1084.64,0.0682
2018-04-06,0.6249,0.24164,0.637,0.849,0.12924,0.0394,0.1343,1.1474,1.1474,0.1037,0.2305,0.01255,0.8244,0.76148,0.104,0.5918,0.00705,0.23821,0.014,0.09705,0.6188,0.8142,13.3401,1085.64,0.0677
2018-04-09,0.6248,0.23718,0.6392,0.8488,0.12867,0.0394,0.1343,1.1469,1.1469,0.1034,0.2305,0.01251,0.8239,0.76007,0.1042,0.593,0.007027,0.23846,0.0134,0.0971,0.6188,0.8116,13.3854,1084.57,0.0671
2018-04-10,0.6282,0.2373,0.6424,0.8458,0.12908,0.0395,0.1343,1.1475,1.1475,0.1031,0.2311,0.01246,0.8231,0.75496,0.1038,0.5959,0.007002,0.23882,0.0128,0.0975,0.6182,0.8093,13.4137,1084.12,0.0672
2018-04-11,0.627,0.23961,0.6428,0.8444,0.12883,0.0395,0.1343,1.1463,1.1463,0.103,0.2303,0.0124,0.8209,0.75712,0.1042,0.595,0.006996,0.23895,0.013,0.09712,0.6176,0.8086,13.4876,1094.23,0.0677
2018-04-12,0.6291,0.23769,0.6445,0.8431,0.12904,0.0395,0.1343,1.1544,1.1544,0.1033,0.2309,0.01243,0.8223,0.75582,0.1044,0.5985,0.007008,0.23933,0.0131,0.09649,0.6181,0.8113,13.3472,1082.95,0.0673
2018-04-13,0.6297,0.23695,0.6432,0.8429,0.12931,0.0395,0.1343,1.1545,1.1545,0.1033,0.2305,0.01243,0.8196,0.75538,0.1043,0.5966,0.007017,0.23992,0.0128,0.0957,0.6181,0.811,13.5124,1091.4,0.0671
2018-04-16,0.6285,0.2363,0.643,0.8414,0.12882,0.0396,0.1343,1.1582,1.1582,0.1029,0.229,0.01234,0.817,0.75412,0.1039,0.5947,0.00699,0.24079,0.0132,0.09597,0.6165,0.8078,13.4659,1087.21,0.067
2018-04-17,0.6278,0.23726,0.6441,0.8366,0.12896,0.0396,0.1343,1.155,1.155,0.103,0.2301,0.01231,0.813,0.75548,0.1042,0.5936,0.006995,0.24019,0.0131,0.0962,0.6165,0.8085,13.5654,1089.38,0.0675
2018-04-18,0.629,0.23908,0.6399,0.8343,0.12873,0.0395,0.1343,1.1476,1.1476,0.103,0.23,0.01229,0.8113,0.75366,0.1041,0.5917,0.006993,0.24003,0.0133,0.09615,0.617,0.8081,13.8983,1090.51,0.0677
2018-04-19,0.6261,0.23932,0.6393,0.8339,0.12892,0.0395,0.1343,1.1411,1.1411,0.1032,0.23,0.01225,0.8113,0.75444,0.1039,0.589,0.007009,0.23996,0.0133,0.09638,0.6176,0.81,13.9745,1089.97,0.0677
2018-04-20,0.6243,0.23842,0.6376,0.835,0.12938,0.0394,0.1343,1.1393,1.1393,0.1038,0.2305,0.01229,0.8116,0.75594,0.104,0.5866,0.007029,0.23965,0.0133,0.09635,0.6179,0.8138,13.931799999999999,1087.31,0.0672
2018-04-23,0.6229,0.23725,0.6375,0.8373,0.12957,0.0393,0.1343,1.1419,1.1419,0.1044,0.231,0.01231,0.8116,0.75348,0.1038,0.5856,0.007088,0.23799,0.0132,0.09614,0.6179,0.8191,13.6142,1085.12,0.0663
2018-04-24,0.6216,0.23547,0.637,0.8351,0.12976,0.0393,0.1343,1.1426,1.1426,0.1042,0.2294,0.01231,0.813,0.75129,0.1035,0.5821,0.007074,0.23771,0.0133,0.09609,0.6183,0.8175,13.6762,1087.66,0.0663
2018-04-25,0.6221,0.23601,0.6402,0.8363,0.12972,0.0393,0.1342,1.1455,1.1455,0.1048,0.2291,0.01229,0.813,0.75148,0.1031,0.5811,0.007103,0.23658,0.0132,0.09601,0.6188,0.8223,13.6158,1088.17,0.0661
2018-04-26,0.6241,0.23774,0.6419,0.8353,0.13036,0.0393,0.1342,1.1501000000000001,1.1501,0.1053,0.2302,0.01235,0.8143,0.75585,0.1034,0.5835,0.007136,0.23652,0.0132,0.09537,0.6224,0.8262,13.6491,1088.03,0.0666
2018-04-27,0.625,0.23838,0.6426,0.8345,0.13046,0.0393,0.1342,1.1365,1.1365,0.1051,0.2297,0.0124,0.8156,0.75598,0.1035,0.584,0.00712,0.23771,0.0133,0.09521,0.6228,0.8244,13.6153,1090.71,0.0669
2018-04-30,0.6234,0.23621,0.6447,0.8356,0.1308,0.0391,0.1342,1.1396,1.1396,0.1055,0.23,,0.8182,0.75723,0.1033,0.5825,0.007151,0.23594,0.0131,0.09466,0.6245,0.8279,13.5186,1088.93,0.0665
2018-05-02,0.627,0.23555,0.6495,0.8374,0.13127,0.039,0.1342,1.1360000000000001,1.136,0.1066,0.2308,0.01253,0.8183,0.76166,0.103,0.5852,0.007227,0.23424,0.0131,0.09384,0.6261,0.8368,13.71,1091.91,0.0659
2018-05-03,0.6283,0.23645,0.6493,0.8362,0.13163,0.0392,0.1342,1.1323,1.1323,0.1063,0.2306,0.01251,0.8183,0.76384,0.1037,0.5874,0.007204,0.23439,0.0132,0.09467,0.6266,0.8341,13.7064,1094.39,0.0663
2018-05-04,0.6303,0.23696,0.6508,0.8361,0.13175,0.0392,0.1342,1.1312,1.1312,0.1065,0.2314,0.0125,0.822,0.76625,0.1038,0.5867,0.007234,0.23544,0.0134,0.09499,0.627,0.836,13.8221,1099.31,0.0668
2018-05-07,0.6305,0.23627,0.6511,0.8365,0.13174,0.0392,0.1342,1.1371,1.1371,0.1068,0.2326,0.01249,0.8209,0.76884,0.1039,0.5883,0.007247,0.23466,0.0133,0.09492,0.6281,0.8387,13.8225,1102.55,0.0669
2018-05-08,0.6283,0.23654,0.6508,0.8414,0.13231,0.0391,0.1342,1.1418,1.1418,0.1074,0.2332,0.01255,0.8183,0.77239,0.1035,0.5874,0.007293,0.2336,0.0133,0.09557,0.629,0.8429,13.8871,1108.24,0.0671
2018-05-09,0.6295,0.23487,0.6565,0.8393,0.13254,0.0391,0.1342,1.143,1.143,0.1075,0.2355,0.01253,0.8169,0.7689,0.1045,0.589,0.0073,0.23457,0.0134,0.09692,0.627,0.8438,13.9167,1107.72,0.0672
2018-05-10,0.6321,0.23641,0.6574,0.8365,0.13242,0.0393,0.1342,1.1346,1.1346,0.1069,0.2353,0.01251,0.817,0.76716,0.1049,0.5843,0.007261,0.23545,0.0136,0.09701,0.6273,0.8392,14.0331,1108.99,0.0682
2018-05-11,0.6314,0.23261,0.6546,0.8372,0.13226,0.0392,0.1342,1.1338,1.1338,0.1067,0.2341,0.01242,0.8184,0.76544,0.1046,0.5833,0.007246,0.23443,0.0135,0.09737,0.6266,0.8374,13.9481,1104.38,0.0683
2018-05-14,0.631,0.23147,0.6544,0.838,0.13181,0.0392,0.1342,1.1365,1.1365,0.1068,0.2333,0.01238,0.8156,0.7646,0.1044,0.5796,0.00721,0.23398,0.0136,0.09701,0.6276,0.8384,13.8513,1101.25,0.068
2018-05-15,0.6312,0.23109,0.656,0.8437,0.13215,0.0391,0.1342,1.1408,1.1408,0.1076,0.2346,0.0124,0.8143,0.76553,0.104,0.5797,0.007309,0.23279,0.0136,0.09726,0.6283,0.8448,13.7404,1090.14,0.0672
2018-05-16,0.6365,0.23046,0.6622,0.8459,0.13317,0.0392,0.1343,1.1421999999999999,1.1422,0.1079,0.2358,0.01251,0.8117,0.76715,0.1048,0.5841,0.007327,0.23411,0.0137,0.09729,0.6318,0.8469,13.8749,1093.17,0.0681
2018-05-17,0.6369,0.22931,0.662,0.8465,0.13313,0.0391,0.1343,1.1459,1.1459,0.108,0.236,0.0125,0.8127,0.76541,0.1044,0.583,0.007335,0.23276,0.0136,0.09707,0.6317,0.8479,13.9319,1094.39,0.0673
2018-05-18,0.6379,0.22733,0.6593,0.8515,0.13317,0.039,0.1343,1.1442,1.1442,0.1082,0.2366,0.01249,0.8102,0.76689,0.1047,0.5876,0.007351,0.23268,0.0136,0.09706,0.6327,0.8496,13.9697,1098.37,0.0665
2018-05-21,0.643,0.23071,0.6632,0.8504,0.13323,0.0389,0.1343,1.1387,1.1387,0.1081,0.2369,0.01239,0.809,0.76368,0.1054,0.5891,0.007326,0.23312,0.0138,0.09779,0.6329,0.8481,13.9999,1096.24,0.0669
2018-05-22,0.6432,0.23275,0.6623,0.8552,0.13331,0.0389,0.1343,1.1403,1.1403,0.1082,0.2383,0.01247,0.8088,0.76558,0.1053,0.5888,0.007345,0.23344,0.0139,0.0977,0.634,0.849,14.0461,1095.95,0.0675
2018-05-23,0.6463,0.23556,0.6661,0.8586,0.13375,0.0388,0.1342,1.1413,1.1413,0.1089,0.2393,0.01252,0.8077,0.77664,0.1056,0.5912,0.007396,0.23243,0.0139,0.09759,0.6365,0.8549,14.0673,1105.82,0.0686
2018-05-24,0.6465,0.23392,0.6624,0.8605,0.13372,0.0388,0.1342,1.1419,1.1419,0.1087,0.2394,0.0125,0.8077,0.781,0.1054,0.5911,0.007383,0.23202,0.0139,0.09741,0.6371,0.8533,14.2265,1113.25,0.0687
2018-05-25,0.6479,0.23499,0.6616,0.8673,0.13419,0.0389,0.1343,1.142,1.142,0.1094,0.2411,0.01268,0.8076,0.78479,0.105,0.5937,0.007426,0.23183,0.0138,0.09788,0.6397,0.8584,14.1744,1117.65,0.0686
2018-05-28,0.6492,0.23013,0.6621,0.8657,0.13443,0.0389,0.1343,1.1451,1.1451,0.1096,0.2407,0.01276,0.813,0.78622,0.105,0.5972,0.007443,0.23246,0.0138,0.09749,0.6406,0.8603,14.1729,1117.15,0.069
2018-05-29,0.6504,0.23244,0.6657,0.8742,0.13487,0.0386,0.1344,1.1479,1.1479,0.1105,0.241,0.01277,0.8135,0.79676,0.1046,0.5982,0.0075,0.23069,0.0138,0.09676,0.6439,0.8666,14.2052,1125.39,0.0683
2018-05-30,0.6494,0.23003,0.666,0.8668,0.13391,0.0387,0.1344,1.1391,1.1391,0.1093,0.24,0.01271,0.8137,0.78727,0.1048,0.599,0.007414,0.23231,0.0138,0.09731,0.6402,0.8573,14.1528,1115.76,0.0685
2018-05-31,0.6472,0.22966,0.6601,0.8676,0.1338,0.0387,0.1343,1.1372,1.1372,0.109,0.2399,0.01268,0.819,0.78601,0.1046,0.5987,0.007399,0.23168,0.0137,0.09703,0.6394,0.8553,14.0425,1110.6,0.0673
2018-06-01,0.6492,0.22775,0.6622,0.868,0.13345,0.0388,0.1343,1.1447,1.1447,0.1093,0.2411,0.01282,0.8189,0.78314,0.1048,0.5989,0.007423,0.23241,0.0138,0.09719,0.6405,0.8577,14.0736,1109.38,0.0676
2018-06-04,0.6538,0.22822,0.6611,0.8652,0.1335,0.0389,0.1344,1.1381000000000001,1.1381,0.1089,0.2397,0.01275,0.8097,0.7784,0.1053,0.6008,0.007383,0.23399,0.0138,0.0976,0.6395,0.8548,14.0318,1104.35,0.068
2018-06-05,0.65,0.22392,0.658,0.8667,0.13368,0.039,0.1344,1.1428,1.1428,0.1087,0.2393,0.01272,0.8097,0.77726,0.1052,0.5993,0.007382,0.23358,0.0137,0.09752,0.6394,0.8534,14.0737,1106.26,0.0668
2018-06-06,0.6512,0.22061,0.6562,0.861,0.13303,0.039,0.1343,1.1392,1.1392,0.1082,0.2377,0.0127,0.8057,0.77084,0.1051,0.5973,0.007351,0.23445,0.0137,0.09725,0.6374,0.8493,14.1702,1101.15,0.0668
2018-06-07,0.6461,0.21689,0.6534,0.8644,0.13231,0.0388,0.1343,1.1376,1.1376,0.108,0.2374,0.01257,0.8032,0.7726,0.1052,0.5957,0.007335,0.23383,0.0136,0.09743,0.6354,0.8475,14.1631,1099.39,0.0652
2018-06-08,0.6457,0.22915,0.6573,0.8624,0.13272,0.0388,0.1342,1.1396,1.1396,0.1083,0.2382,0.01258,0.8017,0.77563,0.1057,0.5973,0.007351,0.23373,0.0136,0.09756,0.6362,0.8497,14.2678,1103.47,0.065
2018-06-11,0.6457,0.22864,0.6539,0.8613,0.1323,0.039,0.1342,1.1352,1.1352,0.1081,0.2375,0.01257,0.8006,0.77122,0.1055,0.5962,0.007208,0.2344,0.0135,0.09797,0.6356,0.8486,14.367,1103.49,0.0645
2018-06-12,0.6448,0.22885,0.6542,0.8628,0.13249,0.0389,0.1342,1.1385,1.1385,0.1085,0.2374,0.01259,0.7968,0.77142,0.1057,0.5964,0.00717,0.23359,0.0135,0.09848,0.6369,0.8514,14.3551,1103.41,0.0639
2018-06-13,0.6427,0.22787,0.6532,0.8607,0.13273,0.0389,0.1342,1.1344,1.1344,0.1081,0.2359,0.01257,0.7968,0.76858,0.1059,0.5956,0.007134,0.23379,0.0136,0.09853,0.635,0.8481,14.443,1101.98,0.0637
2018-06-14,0.6465,0.2271,0.6598,0.867,0.1341,0.0388,0.1342,1.1464,1.1464,0.1101,0.2392,0.01273,0.8084,0.78136,0.1062,0.6031,0.007219,0.23337,0.0138,0.09887,0.6427,0.8645,14.8464,1125.73,0.0642
2018-06-15,0.641,0.23096,0.6531,0.8634,0.13362,0.0389,0.1342,1.1445,1.1445,0.1097,0.2375,0.01264,0.7992,0.77831,0.1057,0.5979,0.007185,0.23332,0.0136,0.09803,0.6373,0.8615,14.2676,1101.94,0.0641
2018-06-18,0.6387,0.22976,0.6518,0.8645,0.1337,0.0388,0.1342,1.1396,1.1396,0.1096,0.2363,0.01264,0.7905,0.77827,0.1059,0.597,0.007167,0.23236,0.0136,0.0976,0.6366,0.8604,14.1678,1099.8,0.0631
2018-06-19,0.6368,0.2303,0.6495,0.8677,0.1332,0.0387,0.1342,1.1367,1.1367,0.1099,0.2376,0.01269,0.8013,0.78399,0.1054,0.5958,0.007117,0.23187,0.0135,0.097,0.6358,0.8628,14.0564,1099.94,0.0627
2018-06-20,0.6366,0.22907,0.6491,0.8674,0.1334,0.0387,0.1342,1.1381999999999999,1.1382,0.1101,0.2386,0.01269,0.7911,0.78291,0.1056,0.5929,0.007111,0.23163,0.0136,0.09725,0.6359,0.8639,14.0676,1095.28,0.0633
2018-06-21,0.6359,0.22871,0.6473,0.8687,0.13275,0.0387,0.1342,1.141,1.141,0.1098,0.2379,0.01271,0.7899,0.78367,0.106,0.592,0.007108,0.23103,0.0135,0.09689,0.6345,0.8618,14.0572,1092.08,0.0635
2018-06-22,0.6383,0.22675,0.6468,0.8683,0.13213,0.0388,0.1342,1.1383,1.1383,0.1094,0.2381,0.01264,0.7923,0.78033,0.106,0.5929,0.007075,0.23141,0.0136,0.09689,0.6317,0.858,14.1193,1089.59,0.0639
2018-06-25,0.6335,0.22642,0.6426,0.8657,0.13071,0.0386,0.1342,1.1347,1.1347,0.1089,0.236,0.01255,0.7923,0.77835,0.1054,0.5893,0.007047,0.23021,0.0136,0.09659,0.6272,0.8544,13.9532,1081.31,0.0631
2018-06-26,0.6349,0.2258,0.6451,0.8666,0.13025,0.0386,0.1342,1.1356,1.1356,0.1094,0.2359,0.01256,0.7999,0.78009,0.1056,0.5884,0.007072,0.23066,0.0136,0.09666,0.6299,0.8585,13.9913,1080.9,0.0634
2018-06-27,0.6353,0.22417,0.6488,0.8679,0.13053,0.0385,0.1342,1.135,1.135,0.1103,0.2372,0.01256,0.8051,0.78491,0.1056,0.5881,0.00711,0.22976,0.0137,0.09641,0.6328,0.8655,13.899000000000001,1083.75,0.0625
2018-06-28,0.6355,0.22379,0.6523,0.8665,0.1302,0.0385,0.1342,1.1305,1.1305,0.1101,0.2364,0.01256,0.8051,0.78233,0.1056,0.5841,0.007117,0.22916,0.0138,0.09584,0.632,0.8644,13.8318,1079.01,0.0628
